ID_OPERATORE;ID_RAPPORTO_LAVORATIVO;ID_GIORNO;GIORNO;ORA_INIZIO;ORA_FINE;APPUNTO_RICEVIMENTO;ID_RAPLAV_AMBULATORIO
11446;1;3;Mercoledi;08:30;11:30;;21147
11446;1;4;Giovedi;09:00;10:00;;21146
11446;1;5;Venerdi;12:00;13:00;;21146
11446;1;1;Lunedi;08:30;11:30;;21147
8073;1;1;Lunedi;11:30;12:30;;15187
8073;1;2;Martedi;17:00;19:00;;15187
8073;1;3;Mercoledi;11:30;12:30;;15187
8073;1;4;Giovedi;17:00;19:00;;15187
8073;1;5;Venerdi;11:30;12:30;;15187
12657;1;5;Venerdi;10:30;12:30;ACCESSO SU PRENOTAZIONE;23375
14231;1;3;Mercoledi;10:00;12:00;GENNAIO, FEBBRAIO, MARZO, APRILE, MAGGIO, OTTOBRE, NOVEMBRE, DICEMBRE 9.30-12.30;26311
15458;1;5;Venerdi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28595
15458;1;4;Giovedi;16:00;19:00;ACCESSO SU PRENOTAZIONE;28595
15458;1;3;Mercoledi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28595
15458;1;2;Martedi;10:00;13:00;ACCESSO SU PRENOTAZIONE;28595
15458;1;1;Lunedi;14:00;18:00;ACCESSO SU PRENOTAZIONE;28595
15458;1;5;Venerdi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28594
15458;1;4;Giovedi;16:00;19:00;ACCESSO SU PRENOTAZIONE;28594
15458;1;3;Mercoledi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28594
15458;1;2;Martedi;10:00;14:00;ACCESSO SU PRENOTAZIONE;28594
15458;1;1;Lunedi;14:00;18:00;ACCESSO SU PRENOTAZIONE;28594
15458;1;5;Venerdi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28593
15458;1;4;Giovedi;15:00;19:00;ACCESSO SU PRENOTAZIONE;28593
15458;1;3;Mercoledi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28593
15458;1;2;Martedi;10:00;14:00;ACCESSO SU PRENOTAZIONE;28593
15458;1;1;Lunedi;14:00;18:00;ACCESSO SU PRENOTAZIONE;28593
8090;1;5;Venerdi;09:30;12:30;SU APPUNTAMENTO;15210
14195;1;5;Venerdi;14:00;15:00;ACCESSO DIRETTO;26241
10081;1;4;Giovedi;13:00;15:30;SU APPUNTAMENTO TELEFONICO;18696
14132;1;1;Lunedi;15:00;19:00;18:30-19:00  URGENZE;26119
14231;1;3;Mercoledi;15:30;17:30;GENNAIO, FEBBRAIO,MARZO, DICEMBRE 14.30 - 17.30;26311
14066;1;5;Venerdi;09:00;11:00;;26009
14066;1;4;Giovedi;15:00;17:00;;26009
14066;1;3;Mercoledi;08:00;09:30;;26009
14066;1;2;Martedi;15:00;17:00;;26009
14066;1;1;Lunedi;15:00;17:00;;26009
11608;1;5;Venerdi;14:00;15:00;ACCESSO SU PRENOTAZIONE;21432
15486;1;5;Venerdi;09:00;10:00;;28652
15486;1;4;Giovedi;18:00;19:00;;28652
15708;1;4;Giovedi;15:30;17:00;;29062
15708;1;2;Martedi;15:30;17:00;;29062
14433;1;5;Venerdi;10:00;12:30;LIBERO INGRESSO ;26715
15527;1;4;Giovedi;15:30;18:30;SU APPUNTAMENTO;28746
8722;1;5;Venerdi;10:00;12:00;;16297
8722;1;4;Giovedi;11:00;13:00;;16297
12281;1;5;Venerdi;17:00;19:00;SU APPUNTAMENTO;22623
14014;1;5;Venerdi;09:30;12:30;;25914
14014;1;4;Giovedi;15:00;18:30;;25914
14014;1;3;Mercoledi;09:30;12:30;;25914
14014;1;2;Martedi;16:00;19:00;;25914
14014;1;1;Lunedi;15:30;18:30;;25914
15381;1;5;Venerdi;15:00;18:00;;28439
15381;1;4;Giovedi;09:00;12:00;;28439
15381;1;3;Mercoledi;10:00;13:00;;28439
15381;1;2;Martedi;15:00;18:00;;28439
15381;1;1;Lunedi;10:00;13:00;;28439
8160;1;5;Venerdi;10:00;12:30;;15330
15748;1;5;Venerdi;09:00;12:00;;29120
15748;1;4;Giovedi;16:30;19:30;;29120
10994;1;1;Lunedi;18:00;19:00;SU APPUNTAMENTO;20370
12802;1;3;Mercoledi;14:00;15:00;;23624
12802;1;1;Lunedi;14:00;16:00;;23624
15238;1;3;Mercoledi;14:30;15:30;;28195
15345;1;2;Martedi;10:00;13:00;ACCESSO SU PRENOTAZIONE;28377
10108;1;5;Venerdi;11:00;12:00;ACCESSO DIRETTO;18743
8474;1;5;Venerdi;15:00;18:00;ACCESSO SU PRENOTAZIONE;15855
10108;1;5;Venerdi;09:00;11:00;ACCESSO SU PRENOTAZIONE;18743
12249;1;5;Venerdi;14:00;17:00;;22545
12245;1;5;Venerdi;14:00;14:30;SU APPUNTAMENTO;22541
13962;1;5;Venerdi;10:00;12:00;;25819
14849;1;5;Venerdi;14:30;16:30;;27514
14849;1;4;Giovedi;11:00;13:00;;27514
15194;1;4;Giovedi;15:00;16:00;;28128
14855;1;5;Venerdi;09:00;10:00;SU APPUNTAMENTO;27525
14855;1;4;Giovedi;11:00;12:00;SU APPUNTAMENTO;27525
12248;1;5;Venerdi;08:00;11:00;;22544
8378;1;5;Venerdi;11:15;12:15;;15689
15460;1;5;Venerdi;12:00;15:00;VISITE SU APPUNTAMENTO TELEFONANDO DA LUN. A VEN. DALLE 8 ALLE 10: 3920915474 ;28601
15460;1;4;Giovedi;08:30;13:00;VISITE SU APPUNTAMENTO TELEFONANDO DA LUN. A VEN. DALLE 8 ALLE 10: 3920915474 ;28601
15460;1;3;Mercoledi;12:00;15:00;VISITE SU APPUNTAMENTO TELEFONANDO DA LUN. A VEN. DALLE 8 ALLE 10: 3920915474 ;28601
15460;1;1;Lunedi;14:00;17:00;VISITE SU APPUNTAMENTO TELEFONANDO DA LUN. A VEN. DALLE 8 ALLE 10: 3920915474 ;28601
15460;1;3;Mercoledi;12:00;15:00;VISITE SU APPUNTAMENTO TELEFONANDO DA LUN. A VEN. DALLE 8 ALLE 10: 3920915474 ;28599
14435;1;5;Venerdi;08:30;11:30;;26719
14522;1;4;Giovedi;10:30;12:30;;26894
15652;1;4;Giovedi;14:00;17:00;;28971
8434;1;5;Venerdi;14:30;19:00;;15790
15563;1;2;Martedi;17:00;18:00;;28813
10245;1;5;Venerdi;17:00;19:00;ACCESSO SU PRENOTAZIONE;18976
15438;1;4;Giovedi;14:00;17:00;ACCESSO SU PRENOTAZIONE;28551
15438;1;5;Venerdi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28551
15438;1;1;Lunedi;09:00;13:30;ACCESSO SU PRENOTAZIONE;28552
15438;1;2;Martedi;09:00;13:30;ACCESSO SU PRENOTAZIONE;28552
15438;1;3;Mercoledi;14:00;17:00;ACCESSO SU PRENOTAZIONE;28552
15438;1;4;Giovedi;14:00;17:00;ACCESSO SU PRENOTAZIONE;28552
15438;1;5;Venerdi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28552
15438;1;1;Lunedi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28553
15438;1;2;Martedi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28553
15438;1;3;Mercoledi;14:00;17:00;ACCESSO SU PRENOTAZIONE;28553
15438;1;4;Giovedi;14:00;17:00;ACCESSO SU PRENOTAZIONE;28553
15438;1;5;Venerdi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28553
14515;1;5;Venerdi;16:00;18:00;RICEVE SU APPUNTAMENTO;26882
14515;1;4;Giovedi;09:00;10:30;RICEVE SU APPUNTAMENTO;26882
14382;1;4;Giovedi;08:30;11:00;;26621
13959;1;5;Venerdi;13:00;14:30;ACCESSO SU PRENOTAZIONE;25809
13959;1;5;Venerdi;12:00;13:00;ACCESSO DIRETTO;25809
15148;1;5;Venerdi;16:00;18:00;;28048
15148;1;4;Giovedi;10:00;12:00;;28048
9988;1;4;Giovedi;16:00;18:00;;18502
9988;1;5;Venerdi;09:00;11:00;;18502
9988;1;5;Venerdi;08:00;09:00;SU APPUNTAMENTO;18502
10416;1;5;Venerdi;10:30;12:30;ACCESSO SU PRENOTAZIONE ;19263
10416;1;5;Venerdi;09:30;10:30;ACCESSO DIRETTO;19263
7572;1;4;Giovedi;10:00;13:00;SU APPUNTAMENTO;14330
7572;1;5;Venerdi;16:00;19:00;SU APPUNTAMENTO;14330
1192;1;5;Venerdi;09:00;11:30;;1534
1192;1;4;Giovedi;15:00;19:00;;1534
1192;1;3;Mercoledi;09:00;11:30;;1534
1192;1;2;Martedi;13:00;16:00;;1534
1192;1;1;Lunedi;13:00;16:00;;1534
9060;1;5;Venerdi;09:00;12:00;SU APPUNTAMENTO;16873
9060;1;2;Martedi;15:00;18:00;SU APPUNTAMENTO;16873
14849;1;3;Mercoledi;14:15;16:15;;27514
12489;1;4;Giovedi;09:00;12:00;;23050
12489;1;2;Martedi;09:00;12:00;;23050
12489;1;1;Lunedi;17:00;19:00;;23050
1195;1;5;Venerdi;08:30;11:30;;1537
1195;1;4;Giovedi;13:30;16:30;;1537
1195;1;3;Mercoledi;08:30;11:30;;1537
1195;1;2;Martedi;13:30;16:30;;1537
1195;1;1;Lunedi;08:30;11:30;;1537
15293;1;5;Venerdi;08:30;11:30;SU APPUNTAMENTO;28289
15293;1;4;Giovedi;08:30;11:30;SU APPUNTAMENTO;28289
15293;1;3;Mercoledi;16:00;19:00;SU APPUNTAMENTO;28289
15293;1;2;Martedi;08:30;11:30;SU APPUNTAMENTO;28289
15293;1;1;Lunedi;16:00;19:00;SU APPUNTAMENTO;28289
13915;1;5;Venerdi;09:00;12:00;SU APPUNTAMENTO;25761
13915;1;4;Giovedi;16:00;19:00;SU APPUNTAMENTO;25761
12583;1;5;Venerdi;08:00;11:00;;23230
15716;1;5;Venerdi;13:30;16:00;;29077
15716;1;3;Mercoledi;09:30;12:00;;29077
14125;1;5;Venerdi;09:30;13:00;12:00-13:00  URGENZE;26112
1198;1;5;Venerdi;15:00;18:30;;1540
1198;1;4;Giovedi;09:00;11:00;;1540
1198;1;3;Mercoledi;15:00;18:30;;1540
1198;1;3;Mercoledi;09:00;10:00;;1540
1198;1;2;Martedi;14:00;17:00;;1540
1198;1;1;Lunedi;09:00;11:00;;1540
1199;1;5;Venerdi;10:00;13:00;;1541
1199;1;4;Giovedi;10:00;13:00;;1541
1199;1;3;Mercoledi;10:00;13:00;;1541
1199;1;2;Martedi;10:00;13:00;;1541
1199;1;1;Lunedi;16:00;19:00;;1541
9455;1;5;Venerdi;09:30;13:00;;17625
9455;1;4;Giovedi;14:00;16:30;;17625
9455;1;3;Mercoledi;09:30;13:00;;17625
9455;1;2;Martedi;16:00;19:00;;17625
9455;1;1;Lunedi;14:00;16:30;;17625
15517;1;5;Venerdi;09:00;12:00;;28725
15516;1;3;Mercoledi;14:00;15:00;ACCESSO DIRETTO;28722
15408;1;5;Venerdi;08:00;12:00;SU APPUNTAMENTO;28494
1202;1;5;Venerdi;14:30;17:30;;1544
1202;1;4;Giovedi;10:00;13:00;;1544
1202;1;3;Mercoledi;15:30;18:30;;1544
1202;1;2;Martedi;10:00;13:00;;1544
1202;1;1;Lunedi;14:30;17:30;;1544
3904;1;5;Venerdi;14:00;17:00;;6439
3904;1;4;Giovedi;10:00;13:00;;6439
3904;1;3;Mercoledi;10:00;13:00;;6439
3904;1;2;Martedi;14:00;16:00;;6439
3904;1;1;Lunedi;14:00;17:00;;6439
3904;1;2;Martedi;11:00;12:00;;6438
15241;1;3;Mercoledi;15:30;18:30;ACCESSO LIBERO;28199
15241;1;3;Mercoledi;10:00;12:00;BILANCI-VACCINI-URGENZE;28199
15241;1;2;Martedi;09:30;12:30;ACCESSO LIBERO;28199
15241;1;1;Lunedi;14:30;17:30;ACCESSO LIBERO;28199
15241;1;1;Lunedi;10:00;12:00;BILANCI-VACCINI-URGENZE;28199
15194;1;3;Mercoledi;09:00;10:30;;28128
14494;1;5;Venerdi;09:00;12:00;;26833
8308;1;4;Giovedi;09:30;13:00;;15564
15192;1;5;Venerdi;16:00;18:00;;28123
8308;1;5;Venerdi;12:00;14:30;;15564
8308;1;1;Lunedi;16:30;19:30;;15564
8308;1;2;Martedi;12:00;14:30;;15564
8308;1;3;Mercoledi;09:30;13:00;;15564
14079;1;5;Venerdi;09:00;12:00;;26028
14079;1;4;Giovedi;15:00;18:00;;26028
14079;1;3;Mercoledi;09:00;12:00;;26028
14079;1;2;Martedi;09:00;12:00;;26028
14079;1;1;Lunedi;15:00;18:00;;26028
15719;1;4;Giovedi;08:30;11:30;SU PRENOTAZIONE BILANCIO DI SALUTE;29081
15719;1;3;Mercoledi;16:00;19:00;;29081
15719;1;2;Martedi;09:00;12:00;;29081
1208;1;5;Venerdi;15:00;18:00;;1552
1208;1;4;Giovedi;09:00;13:00;;1552
1208;1;3;Mercoledi;15:00;19:00;;1552
1208;1;2;Martedi;09:00;13:00;;1552
1208;1;1;Lunedi;10:00;12:00;;1552
14806;1;3;Mercoledi;09:00;12:00;SU APPUNTAMENTO;27448
14806;1;2;Martedi;14:00;16:30;SU APPUNTAMENTO;27448
14806;1;1;Lunedi;14:30;17:30;SU APPUNTAMENTO;27448
7324;1;3;Mercoledi;09:30;12:30;TELEFONARE PER APPUNTAMENTO;13936
7324;1;2;Martedi;14:00;17:00;TELEFONARE PER APPUNTAMENTO;13936
7324;1;1;Lunedi;09:30;12:30;TELEFONARE PER APPUNTAMENTO;13936
13327;1;5;Venerdi;11:30;12:30;;24662
13327;1;4;Giovedi;16:30;18:15;;24662
13327;1;3;Mercoledi;11:30;12:30;;24662
13327;1;2;Martedi;09:00;10:30;;24662
13327;1;1;Lunedi;16:30;18:15;;24662
13789;1;5;Venerdi;10:00;11:30;;25537
15391;1;2;Martedi;10:30;11:30;DAL 3/3/2019 SOSTITUITO DA DR. PRATO TEL.3477318230;28459
15671;1;2;Martedi;09:00;11:00;SU APPUNTAMENTO;29004
1213;1;5;Venerdi;10:00;13:00;;1557
1213;1;4;Giovedi;10:00;13:00;;1557
1213;1;3;Mercoledi;16:00;19:00;;1557
1213;1;2;Martedi;10:00;13:00;;1557
1213;1;1;Lunedi;15:00;18:00;;1557
4486;1;5;Venerdi;10:30;13:30;SU APPUNTAMENTO;7504
4486;1;4;Giovedi;16:00;19:00;SU APPUNTAMENTO;7504
4486;1;3;Mercoledi;10:30;13:30;SU APPUNTAMENTO;7504
4486;1;2;Martedi;14:30;17:30;SU APPUNTAMENTO;7504
4486;1;1;Lunedi;14:30;17:30;SU APPUNTAMENTO;7504
15446;1;5;Venerdi;09:00;12:00;SU APPUNTAMENTO ;28568
11800;1;5;Venerdi;13:00;16:00;;21768
11800;1;3;Mercoledi;13:00;16:00;;21768
11800;1;2;Martedi;13:00;16:00;;21768
11800;1;1;Lunedi;14:00;16:00;;21768
11800;1;4;Giovedi;13:00;16:00;;21767
11800;1;1;Lunedi;17:00;18:00;;21767
1216;1;5;Venerdi;16:00;19:00;;1562
1216;1;4;Giovedi;08:30;11:30;;1562
1216;1;3;Mercoledi;15:30;18:30;;1562
1216;1;2;Martedi;08:30;11:30;;1562
1216;1;1;Lunedi;16:00;19:00;;1562
14164;1;5;Venerdi;17:30;18:30;;26180
14164;1;3;Mercoledi;15:00;17:30;;26180
14164;1;2;Martedi;09:00;11:00;;26180
14164;1;5;Venerdi;09:00;11:00;;26179
14164;1;4;Giovedi;15:00;17:30;;26179
14164;1;2;Martedi;17:00;18:30;;26179
14164;1;1;Lunedi;09:00;12:30;;26179
8406;1;4;Giovedi;11:30;13:00;SOLO PER LATTANTI;15732
8406;1;4;Giovedi;10:00;11:30;PER TUTTI;15732
8406;1;3;Mercoledi;16:00;19:00;;15732
8406;1;2;Martedi;10:00;13:00;;15732
1219;1;4;Giovedi;10:00;12:00;;1567
1219;1;5;Venerdi;11:30;14:00;;1566
1219;1;4;Giovedi;12:30;13:30;;1566
1219;1;3;Mercoledi;16:30;19:30;;1566
1219;1;2;Martedi;10:00;13:00;;1566
1219;1;1;Lunedi;16:30;20:00;;1566
3905;1;3;Mercoledi;11:00;13:00;VISITE SU APPUNTAMENTO;6442
3905;1;1;Lunedi;13:30;17:00;VISITE SU APPUNTAMENTO;6442
3905;1;3;Mercoledi;14:30;16:00;VISITE SU APPUNTAMENTO;6441
3905;1;5;Venerdi;14:00;17:00;VISITE SU APPUNTAMENTO;6440
13799;1;5;Venerdi;11:00;15:00;SU APPUNTAMENTO;25564
13799;1;4;Giovedi;08:30;12:30;SU APPUNTAMENTO;25564
1222;1;5;Venerdi;16:00;19:00;;1572
1222;1;4;Giovedi;09:00;12:00;;1572
1222;1;3;Mercoledi;14:30;17:30;;1572
1222;1;2;Martedi;09:00;12:00;;1572
1222;1;1;Lunedi;09:00;12:00;;1572
6088;1;3;Mercoledi;13:30;14:30;;10171
6088;1;5;Venerdi;15:30;18:30;;10170
6088;1;4;Giovedi;14:00;17:00;;10170
6088;1;3;Mercoledi;15:30;19:00;;10170
6088;1;2;Martedi;10:00;12:00;;10170
6088;1;1;Lunedi;15:30;18:30;;10170
7503;1;5;Venerdi;09:00;12:00;SU APPUNTAMENTO;14209
7503;1;4;Giovedi;11:00;14:00;SU APPUNTAMENTO;14209
7503;1;3;Mercoledi;14:00;17:00;SU APPUNTAMENTO;14209
7503;1;2;Martedi;14:00;17:00;SU APPUNTAMENTO;14209
7503;1;1;Lunedi;11:00;14:00;SU APPUNTAMENTO;14209
1225;1;4;Giovedi;09:00;11:00;SU APPUNTAMENTO BILANCI DI SALUTE;1576
1225;1;3;Mercoledi;16:00;17:30;SU APPUNTAMENTO;1576
1225;1;2;Martedi;16:00;19:00;SU APPUNTAMENTO;1576
1225;1;1;Lunedi;09:00;11:00;SU APPUNTAMENTO;1576
13195;1;5;Venerdi;10:00;13:00;;24426
13195;1;4;Giovedi;12:00;14:30;;24426
13195;1;3;Mercoledi;15:00;18:30;;24426
13195;1;2;Martedi;09:00;12:00;;24426
13195;1;1;Lunedi;10:00;13:00;;24426
14320;1;5;Venerdi;10:00;13:00;;26485
14320;1;4;Giovedi;15:00;18:00;;26485
14320;1;3;Mercoledi;16:00;19:00;;26485
14320;1;2;Martedi;10:00;13:00;;26485
14320;1;1;Lunedi;15:00;18:00;;26485
12191;1;5;Venerdi;09:30;12:30;;22469
12191;1;4;Giovedi;09:30;12:30;;22469
12191;1;3;Mercoledi;15:00;18:00;;22469
12191;1;2;Martedi;09:30;12:30;;22469
12191;1;1;Lunedi;13:00;16:00;;22469
1229;1;5;Venerdi;14:00;17:00;SU APPUNTAMENTO;1580
1229;1;4;Giovedi;14:00;17:00;SU APPUNTAMENTO;1580
1229;1;3;Mercoledi;17:00;20:00;SU APPUNTAMENTO;1580
1229;1;2;Martedi;11:00;14:00;SU APPUNTAMENTO;1580
1229;1;1;Lunedi;10:30;13:30;SU APPUNTAMENTO;1580
13357;1;4;Giovedi;15:00;18:00;;24715
13357;1;3;Mercoledi;08:45;11:45;;24715
14580;1;2;Martedi;09:00;11:00;;0
13189;1;5;Venerdi;09:00;10:00;;24416
13189;1;4;Giovedi;17:30;18:30;;24416
13189;1;3;Mercoledi;16:00;17:00;;24416
14023;1;5;Venerdi;08:30;09:30;;25937
14023;1;4;Giovedi;08:30;09:30;;25937
1232;1;5;Venerdi;15:00;18:00;;1584
1232;1;4;Giovedi;15:00;18:00;;1584
1232;1;3;Mercoledi;15:00;18:00;;1584
1232;1;3;Mercoledi;10:00;12:30;;1584
1232;1;2;Martedi;15:00;18:00;;1584
1232;1;1;Lunedi;15:00;19:00;;1584
8370;1;5;Venerdi;10:30;13:00;;15674
8370;1;4;Giovedi;10:00;13:30;;15674
8370;1;3;Mercoledi;16:00;19:00;;15674
8370;1;2;Martedi;09:45;12:15;;15674
8370;1;1;Lunedi;14:30;18:00;;15674
4289;1;4;Giovedi;10:00;12:30;SU APPUNTAMENTO TELEFONARE DALLE 8 ALLE 10 : 333/3185183;7173
4289;1;2;Martedi;10:00;12:30;SU APPUNTAMENTO TELEFONARE DALLE 8 ALLE 10 :333/3185183;7173
4289;1;1;Lunedi;10:00;13:00;SU APPUNTAMENTO TELEFONARE DALLE 8 ALLE 10 : 333/3185183;7173
6049;1;5;Venerdi;09:00;12:00;;10087
6049;1;4;Giovedi;15:00;18:00;;10087
6049;1;3;Mercoledi;09:00;12:00;;10087
6049;1;2;Martedi;09:00;12:00;;10087
6049;1;1;Lunedi;15:00;18:00;;10087
7576;1;5;Venerdi;10:00;12:30;;14336
7576;1;4;Giovedi;14:30;19:00;;14336
7576;1;3;Mercoledi;10:00;12:30;;14336
7576;1;2;Martedi;14:00;17:00;;14336
7576;1;1;Lunedi;10:00;12:30;;14336
14580;1;1;Lunedi;16:00;18:00;;0
14570;1;5;Venerdi;17:00;19:00;;0
14575;1;3;Mercoledi;16:00;18:00;;0
14575;1;4;Giovedi;09:00;11:00;;0
14575;1;5;Venerdi;17:00;19:00;;0
14570;1;4;Giovedi;09:00;11:00;;0
13928;1;5;Venerdi;10:30;13:00;;25779
13928;1;3;Mercoledi;14:30;17:00;;25779
13928;1;1;Lunedi;12:00;15:00;;25779
13928;1;4;Giovedi;15:30;19:00;;25778
13928;1;2;Martedi;11:00;14:30;;25778
15697;1;5;Venerdi;09:30;12:30;ACCESSO LIBERO;29041
15697;1;4;Giovedi;09:30;12:30;SU APPUNTAMENTO;29041
15697;1;3;Mercoledi;14:30;17:30;SU APPUNTAMENTO;29041
15697;1;2;Martedi;14:30;17:30;SU APPUNTAMENTO;29041
15697;1;1;Lunedi;09:30;12:30;ACCESSO LIBERO;29041
14477;1;2;Martedi;15:00;16:00;;26803
14477;1;5;Venerdi;09:00;12:00;;26802
14477;1;4;Giovedi;15:00;18:00;;26802
14477;1;3;Mercoledi;09:00;12:00;;26802
14477;1;2;Martedi;16:30;19:00;;26802
14477;1;1;Lunedi;14:30;17:30;;26802
1241;1;5;Venerdi;08:30;11:30;;1596
1241;1;4;Giovedi;14:00;17:00;;1596
1241;1;3;Mercoledi;14:00;17:00;;1596
1241;1;2;Martedi;08:30;11:30;;1596
1241;1;1;Lunedi;14:00;17:00;;1596
15111;1;5;Venerdi;16:00;19:00;;27994
15111;1;4;Giovedi;10:30;13:30;;27994
15111;1;3;Mercoledi;10:30;13:30;;27994
15111;1;2;Martedi;16:00;19:00;;27994
15111;1;1;Lunedi;16:00;19:00;;27994
13651;1;5;Venerdi;14:00;17:00;;25287
13651;1;4;Giovedi;10:00;13:00;;25287
13651;1;3;Mercoledi;14:00;17:00;;25287
13651;1;2;Martedi;10:00;13:00;;25287
13651;1;1;Lunedi;16:00;19:00;;25287
15526;1;5;Venerdi;08:30;11:00;;28745
15526;1;4;Giovedi;13:00;16:30;;28745
15526;1;3;Mercoledi;08:30;11:00;;28745
15526;1;2;Martedi;17:00;19:00;;28745
15526;1;1;Lunedi;09:00;11:30;PER LATTANTI  12-14.30 SU APPUNTAMENTO;28745
13657;1;4;Giovedi;10:30;11:30;;25303
13657;1;1;Lunedi;17:30;18:30;;25303
13657;1;3;Mercoledi;10:30;11:30;;25302
13657;1;5;Venerdi;10:30;11:30;;25301
13657;1;4;Giovedi;17:00;18:00;;25301
14476;1;2;Martedi;09:30;12:30;;26801
14476;1;5;Venerdi;14:30;17:30;;26800
14476;1;4;Giovedi;14:30;17:30;;26800
14476;1;3;Mercoledi;09:30;12:30;;26800
14476;1;1;Lunedi;14:30;17:30;;26800
12541;1;3;Mercoledi;10:30;14:30;SU APPUNTAMENTO;23149
12541;1;3;Mercoledi;08:30;10:30;;23149
1248;1;5;Venerdi;12:30;15:30;;1603
1248;1;4;Giovedi;12:00;15:00;;1603
1248;1;3;Mercoledi;08:30;12:30;;1603
1248;1;2;Martedi;17:30;19:00;;1603
1248;1;1;Lunedi;12:30;16:00;;1603
1249;1;3;Mercoledi;09:30;12:30;;1605
1249;1;5;Venerdi;14:00;17:00;;1604
1249;1;4;Giovedi;09:30;12:30;;1604
1249;1;2;Martedi;14:00;17:00;;1604
1249;1;1;Lunedi;09:30;12:30;;1604
14766;1;5;Venerdi;08:30;10:30;;27369
14766;1;4;Giovedi;13:00;15:00;;27369
14766;1;3;Mercoledi;17:00;19:00;;27369
14766;1;2;Martedi;17:00;19:00;;27369
14766;1;1;Lunedi;08:30;10:30;;27369
1251;1;5;Venerdi;14:00;16:00;;1607
1251;1;4;Giovedi;09:00;11:00;;1607
1251;1;3;Mercoledi;15:30;17:30;;1607
1251;1;2;Martedi;09:00;11:00;;1607
1251;1;1;Lunedi;15:30;17:30;;1607
1252;1;5;Venerdi;15:00;17:00;;1608
1252;1;4;Giovedi;08:30;10:30;;1608
1252;1;3;Mercoledi;15:00;17:00;;1608
1252;1;2;Martedi;08:30;10:30;;1608
1252;1;1;Lunedi;15:00;17:00;;1608
7502;1;5;Venerdi;10:00;13:00;;14208
7502;1;4;Giovedi;14:00;17:00;;14208
7502;1;3;Mercoledi;09:30;12:30;;14208
7502;1;2;Martedi;16:00;19:00;;14208
7502;1;1;Lunedi;10:00;13:00;;14208
14312;1;5;Venerdi;08:00;09:30;;26473
14312;1;3;Mercoledi;08:00;11:00;;26473
14312;1;2;Martedi;15:00;18:00;;26473
14312;1;5;Venerdi;16:00;17:30;;26472
14312;1;4;Giovedi;08:00;11:00;;26472
14312;1;1;Lunedi;15:00;18:00;;26472
786;1;1;Lunedi;09:00;12:00;;959
786;1;2;Martedi;16:00;19:00;;959
786;1;3;Mercoledi;09:00;12:00;;959
786;1;4;Giovedi;16:00;19:00;;959
786;1;5;Venerdi;09:00;12:00;;959
788;1;1;Lunedi;15:00;16:30;;961
788;1;2;Martedi;15:00;16:30;;961
788;1;3;Mercoledi;11:00;12:30;;961
788;1;4;Giovedi;15:00;16:30;;961
788;1;5;Venerdi;15:00;16:30;;961
788;1;1;Lunedi;17:00;18:30;;962
788;1;2;Martedi;17:00;18:30;;962
788;1;3;Mercoledi;18:00;19:30;;962
788;1;4;Giovedi;10:00;11:30;;962
788;1;5;Venerdi;10:00;11:30;;962
14539;1;5;Venerdi;10:00;13:00;;26935
14539;1;4;Giovedi;10:00;12:30;;26935
14539;1;3;Mercoledi;15:30;19:00;;26935
14539;1;2;Martedi;10:00;12:30;;26935
14539;1;1;Lunedi;15:30;19:00;;26935
790;1;1;Lunedi;17:30;19:30;;964
790;1;2;Martedi;16:00;18:00;;964
790;1;3;Mercoledi;10:00;12:00;;964
790;1;4;Giovedi;13:30;15:30;;964
790;1;5;Venerdi;14:00;16:00;;964
791;1;1;Lunedi;14:00;17:00;;965
791;1;2;Martedi;14:30;17:00;;965
791;1;3;Mercoledi;09:00;12:00;;965
791;1;4;Giovedi;09:00;12:00;;965
791;1;5;Venerdi;14:30;18:00;;965
792;1;1;Lunedi;08:30;10:30;;966
792;1;1;Lunedi;15:00;18:00;;966
792;1;2;Martedi;15:00;18:00;;966
792;1;3;Mercoledi;15:00;18:00;;966
792;1;4;Giovedi;08:30;10:30;;966
792;1;4;Giovedi;15:00;18:00;;966
792;1;5;Venerdi;16:00;19:00;;966
14220;1;5;Venerdi;15:00;18:00;;26287
14220;1;4;Giovedi;10:30;13:30;;26287
14220;1;3;Mercoledi;16:00;19:00;;26287
14220;1;2;Martedi;10:30;13:30;;26287
14220;1;1;Lunedi;16:00;19:00;;26287
12239;1;5;Venerdi;14:30;17:30;;22535
12239;1;4;Giovedi;11:00;14:00;;22535
12239;1;3;Mercoledi;14:30;17:30;;22535
12239;1;2;Martedi;08:30;11:30;;22535
12239;1;1;Lunedi;16:30;19:30;;22535
795;1;1;Lunedi;17:30;19:30;;970
795;1;2;Martedi;10:00;12:00;;970
795;1;3;Mercoledi;16:00;18:00;;970
795;1;4;Giovedi;14:00;16:00;;970
795;1;5;Venerdi;14:00;16:00;;970
